imuDataRxTime,odomDataRxTime,uwbDataRxTime,aX,aY,aZ,wX,wY,wZ,qX,qY,qZ,qW,vXY,angleV,imuPosX,imuPosY,uwbPosX,uwbPosY,syncPosX,syncPosY,lightHousePosX,lightHousePosY,lightHousePosZ,d1,d2,d3
1702753095.629004677,1702753095.605029383,1702753095.549967378,0.25618,-0.217872,9.34457,-0.0681769,-0.00213053,-0.108657,-0.0156036,0.00600474,0.992433,0.12164,0.11,-0.14,140.064,79.2114,123.299,92.553,131.046,83.4566,0.97,0.057,-1.5417,483,336,617
1702753095.645760929,1702753095.605029383,1702753095.549967378,0.373495,-0.107739,9.77074,-0.0607201,-0.02024,-0.106526,-0.0156036,0.00600474,0.992433,0.12164,0.15,-0.17,140.064,79.2114,123.299,92.553,131.046,83.4566,0.9663,0.057,-1.5407,483,336,617
1702753095.662010264,1702753095.605029383,1702753095.649855638,0.332794,-0.289698,9.95748,-0.0692422,0.0106526,-0.116114,-0.0156036,0.00600474,0.992433,0.12164,0.15,-0.17,140.064,79.2114,114.823,97.1017,130.995,83.4996,0.9663,0.057,-1.5407,481,345,618
1702753095.688621642,1702753095.645760929,1702753095.649855638,0.177171,-0.0550666,9.47146,-0.0585895,-0.00426106,-0.125701,-0.0114829,0.00586123,0.992146,0.124418,0.11,-0.17,138.924,79.2417,114.823,97.1017,129.855,83.5299,0.9627,0.0573,-1.5399,481,345,618
1702753095.704199268,1702753095.645760929,1702753095.649855638,0.23942,-0.100556,9.83777,-0.0596548,-0.00213053,-0.122505,-0.0114829,0.00586123,0.992146,0.124418,0.11,-0.17,138.924,79.2417,114.823,97.1017,129.855,83.5299,0.9627,0.0573,-1.5399,481,345,618
1702753095.718623353,1702753095.652916096,1702753095.649855638,0.306458,-0.215478,9.76116,-0.0703074,-0.0245011,-0.113983,-0.0109805,0.00539795,0.992089,0.124941,0.11,-0.17,138.72,79.6451,114.823,97.1017,129.65,83.9332,0.9627,0.0573,-1.5399,481,345,618
1702753095.734991396,1702753095.652916096,1702753095.649855638,0.54109,0.0023942,9.41879,-0.0681769,-0.0181095,-0.118244,-0.0109805,0.00539795,0.992089,0.124941,0.11,-0.17,138.72,79.6451,114.823,97.1017,129.65,83.9332,0.9627,0.0573,-1.5399,481,345,618
1702753095.750868565,1702753095.726034895,1702753095.749851815,0.270545,-0.0957681,9.80426,-0.0575243,0.0117179,-0.135289,-0.00724343,0.00750418,0.991409,0.130382,0.12,-0.17,138.72,79.6451,115.528,94.4971,129.606,83.9666,0.9551,0.0572,-1.5385,479,341,614
1702753095.767110025,1702753095.726034895,1702753095.749851815,0.304064,-0.143652,9.74919,-0.0543285,-0.0191748,-0.148072,-0.00724343,0.00750418,0.991409,0.130382,0.12,-0.17,138.72,79.6451,115.528,94.4971,129.606,83.9666,0.9551,0.0572,-1.5385,479,341,614
1702753095.789734902,1702753095.726034895,1702753095.749851815,0.466869,-0.294487,9.74201,-0.0628506,-0.00745685,-0.152333,-0.00724343,0.00750418,0.991409,0.130382,0.11,-0.2,138.72,79.6451,115.528,94.4971,129.606,83.9666,0.9516,0.0572,-1.5378,479,341,614
1702753095.806113445,1702753095.758025774,1702753095.749851815,0.222661,-0.390255,9.71806,-0.0585895,-0.0170442,-0.156594,-0.00536008,0.0087681,0.991068,0.132959,0.11,-0.2,137.827,79.1949,115.528,94.4971,128.713,83.5164,0.9478,0.0573,-1.5372,479,341,614
1702753095.819876905,1702753095.806113445,1702753095.749851815,0.0933739,-0.217872,9.75158,-0.0532632,0.00852212,-0.157659,-0.00402351,0.00494965,0.990503,0.137343,0.11,-0.2,137.373,80.0856,115.528,94.4971,128.258,84.4071,0.9478,0.0573,-1.5372,479,341,614
1702753095.834882865,1702753095.806113445,1702753095.749851815,0.349553,-0.131681,9.97903,-0.0458064,-0.0213053,-0.145941,-0.00402351,0.00494965,0.990503,0.137343,0.11,-0.2,137.373,80.0856,115.528,94.4971,128.258,84.4071,0.944,0.0573,-1.5364,479,341,614
1702753095.851066283,1702753095.806113445,1702753095.849902825,0.270545,-0.177171,9.60793,-0.056459,-0.00106526,-0.128897,-0.00402351,0.00494965,0.990503,0.137343,0.11,-0.2,137.373,80.0856,111.71,96.6668,128.206,84.4458,0.944,0.0573,-1.5364,476,342,613
1702753095.866941118,1702753095.812063154,1702753095.849902825,0.234632,-0.035913,9.75877,-0.0468716,0.00639159,-0.133158,-0.00465937,0.00498488,0.990423,0.1379,0.11,-0.2,137.373,80.0856,111.71,96.6668,128.206,84.4458,0.9403,0.0573,-1.5356,476,342,613
1702753095.892931537,1702753095.812063154,1702753095.849902825,0.452504,-0.179565,9.79468,-0.052198,0.00106526,-0.137419,-0.00465937,0.00498488,0.990423,0.1379,0.14,-0.2,137.373,80.0856,111.71,96.6668,128.206,84.4458,0.9403,0.0573,-1.5356,476,342,613
1702753095.905622830,1702753095.874177952,1702753095.849902825,0.251391,-0.0502782,9.7444,-0.0532632,-0.0149137,-0.131028,-0.0053961,0.0075123,0.989666,0.143096,0.14,-0.2,136.483,79.6298,111.71,96.6668,127.316,83.9901,0.9365,0.0571,-1.5349,476,342,613
1702753095.920914332,1702753095.874177952,1702753095.849902825,0.227449,-0.143652,9.58399,-0.0607201,-0.0319579,-0.125701,-0.0053961,0.0075123,0.989666,0.143096,0.11,-0.14,136.483,79.6298,111.71,96.6668,127.316,83.9901,0.9365,0.0571,-1.5349,476,342,613
1702753095.937042333,1702753095.874177952,1702753095.849902825,0.0574608,-0.0861913,9.56962,-0.0500674,-0.00106526,-0.151268,-0.0053961,0.0075123,0.989666,0.143096,0.15,-0.23,136.483,79.6298,111.71,96.6668,127.316,83.9901,0.9328,0.0569,-1.5343,476,342,613
1702753095.951766543,1702753095.913027081,1702753095.949891418,0.414197,-0.102951,9.93833,-0.0532632,-0.0127832,-0.142745,-0.00476499,0.00815353,0.989204,0.146239,0.11,-0.17,136.029,80.5208,114.101,96.7276,126.822,84.9185,0.9328,0.0569,-1.5343,475,337,613
1702753095.968811545,1702753095.944266334,1702753095.949891418,0.248997,-0.191536,9.69173,-0.0671117,0.0181095,-0.123571,-0.00624133,0.00878873,0.988789,0.148928,0.11,-0.17,136.029,80.5208,114.101,96.7276,126.822,84.9185,0.929,0.0569,-1.5338,475,337,613
1702753095.993840922,1702753095.944266334,1702753095.949891418,0.335188,-0.112527,9.8689,-0.0468716,-0.0245011,-0.143811,-0.00624133,0.00878873,0.988789,0.148928,0.11,-0.17,136.029,80.5208,114.101,96.7276,126.822,84.9185,0.9254,0.0567,-1.5332,475,337,613
1702753096.010887966,1702753095.993840922,1702753095.949891418,0.253785,-0.129287,9.94791,-0.0585895,0.0181095,-0.127832,-0.00381996,0.00814095,0.988183,0.153017,0.11,-0.17,135.412,80.2079,114.101,96.7276,126.205,84.6055,0.9254,0.0567,-1.5332,475,337,613
1702753096.026618426,1702753095.993840922,1702753095.949891418,0.452504,-0.11971,9.93354,-0.056459,-0.00106526,-0.124636,-0.00381996,0.00814095,0.988183,0.153017,0.11,-0.17,135.412,80.2079,114.101,96.7276,126.205,84.6055,0.9214,0.0568,-1.5325,475,337,613
1702753096.042875927,1702753095.993840922,1702753095.949891418,0.493206,-0.148441,9.63906,-0.0660464,-0.0117179,-0.125701,-0.00381996,0.00814095,0.988183,0.153017,0.11,-0.17,135.412,80.2079,114.101,96.7276,126.205,84.6055,0.9214,0.0568,-1.5325,475,337,613
1702753096.059633929,1702753096.001289215,1702753096.049844720,0.452504,-0.0766145,9.92636,-0.0617853,0.00213053,-0.148072,-0.00465131,0.00822876,0.988087,0.153605,0.11,-0.17,135.137,80.0679,116.657,89.7594,125.901,84.4822,0.9173,0.0568,-1.532,477,336,608
1702753096.084990557,1702753096.001289215,1702753096.049844720,0.215478,-0.100556,9.64624,-0.0607201,0,-0.128897,-0.00465131,0.00822876,0.988087,0.153605,0.15,-0.2,135.137,80.0679,116.657,89.7594,125.901,84.4822,0.9173,0.0568,-1.532,477,336,608
1702753096.098688391,1702753096.066936971,1702753096.049844720,0.438139,-0.198719,9.98382,-0.0639159,0.00639159,-0.122505,-0.00175276,0.00841138,0.987266,0.158847,0.15,-0.2,134.684,80.9594,116.657,89.7594,125.448,85.3738,0.9132,0.0568,-1.5315,477,336,608
1702753096.113809559,1702753096.066936971,1702753096.049844720,0.493206,-0.277727,9.52653,-0.0585895,-0.015979,-0.125701,-0.00175276,0.00841138,0.987266,0.158847,0.15,-0.2,134.684,80.9594,116.657,89.7594,125.448,85.3738,0.9132,0.0568,-1.5315,477,336,608
1702753096.129867561,1702753096.066936971,1702753096.049844720,0.426168,-0.21069,9.51456,-0.0553937,0.00319579,-0.127832,-0.00175276,0.00841138,0.987266,0.158847,0.15,-0.2,134.684,80.9594,116.657,89.7594,125.448,85.3738,0.9096,0.0566,-1.5309,477,336,608
1702753096.145796063,1702753096.105910059,1702753096.049844720,0.533907,-0.19393,10.0245,-0.0585895,-0.0149137,-0.122505,-0.0021339,0.00747136,0.986782,0.161866,0.11,-0.14,134.684,80.9594,116.657,89.7594,125.448,85.3738,0.9096,0.0566,-1.5309,477,336,608
1702753096.162102564,1702753096.137275312,1702753096.149907396,0.368707,-0.011971,9.76595,-0.0639159,0.00106526,-0.123571,0.000134804,0.00547459,0.986398,0.164281,0.11,-0.14,133.338,81.3937,102.922,101.855,124.035,85.8587,0.9061,0.0567,-1.5304,469,344,611
1702753096.184866275,1702753096.137275312,1702753096.149907396,0.380678,-0.241814,9.86172,-0.0543285,-0.00106526,-0.12144,0.000134804,0.00547459,0.986398,0.164281,0.1,-0.11,133.338,81.3937,102.922,101.855,124.035,85.8587,0.9029,0.0566,-1.53,469,344,611
1702753096.201046193,1702753096.184866275,1702753096.149907396,0.272939,-0.244209,9.91199,-0.0511327,0.0127832,-0.127832,4.46619e-05,0.00474532,0.985797,0.167872,0.1,-0.11,133.338,81.3937,102.922,101.855,124.035,85.8587,0.9029,0.0566,-1.53,469,344,611
1702753096.215786153,1702753096.184866275,1702753096.149907396,0.411803,-0.213084,9.78271,-0.0415453,0.00639159,-0.131028,4.46619e-05,0.00474532,0.985797,0.167872,0.1,-0.11,133.338,81.3937,102.922,101.855,124.035,85.8587,0.8993,0.0563,-1.5296,469,344,611
1702753096.233876488,1702753096.184866275,1702753096.149907396,0.215478,-0.229843,9.63187,-0.0511327,0.00639159,-0.112918,4.46619e-05,0.00474532,0.985797,0.167872,0.1,-0.2,133.338,81.3937,102.922,101.855,124.035,85.8587,0.8993,0.0563,-1.5296,469,344,611
1702753096.249874406,1702753096.192016484,1702753096.249825115,0.227449,-0.217872,9.51456,-0.0649811,-0.00106526,-0.117179,-0.000693113,0.00456506,0.985702,0.168433,0.1,-0.2,133.338,81.3937,111.741,92.857,123.996,85.8808,0.8957,0.0562,-1.5293,473,337,607
1702753096.265949908,1702753096.192016484,1702753096.249825115,0.153229,-0.136469,9.7875,-0.0681769,-0.00213053,-0.129962,-0.000693113,0.00456506,0.985702,0.168433,0.11,-0.14,133.338,81.3937,111.741,92.857,123.996,85.8808,0.8957,0.0562,-1.5293,473,337,607
1702753096.291603744,1702753096.256953741,1702753096.249825115,0.186748,-0.229843,9.56244,-0.0671117,0.00106526,-0.106526,-0.00451251,0.00447821,0.984844,0.173326,0.11,-0.14,132.449,80.937,111.741,92.857,123.107,85.4241,0.892,0.0562,-1.5288,473,337,607
1702753096.306992662,1702753096.256953741,1702753096.249825115,0.306458,-0.280122,9.8665,-0.072438,-0.00745685,-0.0990696,-0.00451251,0.00447821,0.984844,0.173326,0.11,-0.14,132.449,80.937,111.741,92.857,123.107,85.4241,0.892,0.0562,-1.5288,473,337,607
1702753096.323108414,1702753096.256953741,1702753096.249825115,0.37589,-0.301669,9.47625,-0.0639159,-0.0266316,-0.111853,-0.00451251,0.00447821,0.984844,0.173326,0.11,-0.11,132.449,80.937,111.741,92.857,123.107,85.4241,0.8887,0.0561,-1.5286,473,337,607
1702753096.338615749,1702753096.298013703,1702753096.249825115,0.383072,0.0047884,9.61751,-0.0500674,0.00319579,-0.137419,-0.00753406,0.00403785,0.984319,0.176191,0.11,-0.11,131.996,81.8286,111.741,92.857,122.654,86.3157,0.8887,0.0561,-1.5286,473,337,607
1702753096.354886959,1702753096.330388998,1702753096.349855417,0.347159,0.047884,9.60554,-0.0617853,-0.00426106,-0.103331,-0.00523052,0.00287378,0.983922,0.178501,0.11,-0.11,131.996,81.8286,102.417,98.7573,122.59,86.3549,0.8847,0.0561,-1.5281,468,343,607
1702753096.379751253,1702753096.330388998,1702753096.349855417,0.464475,-0.253785,10.0293,-0.0703074,-0.0223706,-0.115049,-0.00523052,0.00287378,0.983922,0.178501,0.11,-0.14,131.996,81.8286,102.417,98.7573,122.59,86.3549,0.8812,0.0561,-1.5279,468,343,607
1702753096.395118588,1702753096.362920334,1702753096.349855417,0.507571,-0.205901,9.44034,-0.0639159,-0.0255663,-0.134223,-0.00354436,0.00468472,0.9835,0.180813,0.11,-0.14,131.996,81.8286,102.417,98.7573,122.59,86.3549,0.8812,0.0561,-1.5279,468,343,607
1702753096.411670964,1702753096.362920334,1702753096.349855417,0.581791,-0.191536,9.72285,-0.0681769,-0.0223706,-0.115049,-0.00354436,0.00468472,0.9835,0.180813,0.11,-0.14,131.996,81.8286,102.417,98.7573,122.59,86.3549,0.8776,0.0561,-1.5276,468,343,607
1702753096.427939258,1702753096.362920334,1702753096.349855417,0.507571,0.0526724,9.67497,-0.0617853,-0.0191748,-0.117179,-0.00354436,0.00468472,0.9835,0.180813,0.1,-0.14,131.996,81.8286,102.417,98.7573,122.59,86.3549,0.8776,0.0561,-1.5276,468,343,607
1702753096.444751801,1702753096.419044590,1702753096.349855417,0.586579,-0.325611,9.663,-0.0585895,-0.0138484,-0.107592,0.00186021,0.00385097,0.982734,0.184972,0.1,-0.14,130.649,82.2608,102.417,98.7573,121.244,86.7871,0.8741,0.0561,-1.5274,468,343,607
1702753096.460809219,1702753096.419044590,1702753096.449862093,0.466869,-0.19393,9.65582,-0.0585895,-0.00639159,-0.103331,0.00186021,0.00385097,0.982734,0.184972,0.13,-0.17,130.649,82.2608,103.545,94.1011,121.188,86.8102,0.8741,0.0561,-1.5274,470,344,604
1702753096.485803305,1702753096.435312592,1702753096.449862093,0.56982,-0.100556,9.70131,-0.056459,-0.0319579,-0.0905475,0.00281589,0.00402641,0.982516,0.186115,0.13,-0.17,130.649,82.2608,103.545,94.1011,121.188,86.8102,0.8707,0.0562,-1.5271,470,344,604
1702753096.501946765,1702753096.435312592,1702753096.449862093,0.519542,-0.0550666,9.60554,-0.0607201,-0.00852212,-0.0980043,0.00281589,0.00402641,0.982516,0.186115,0.13,-0.17,130.649,82.2608,103.545,94.1011,121.188,86.8102,0.8676,0.0562,-1.5267,470,344,604
1702753096.517861558,1702753096.468158345,1702753096.449862093,0.486023,-0.203507,9.77313,-0.0617853,-0.00639159,-0.0980043,0.00561512,0.00431788,0.982098,0.18824,0.09,-0.14,130.649,82.2608,103.545,94.1011,121.188,86.8102,0.8676,0.0562,-1.5267,470,344,604
1702753096.533983435,1702753096.468158345,1702753096.449862093,0.454898,-0.122104,9.65103,-0.056459,-0.0213053,-0.0990696,0.00561512,0.00431788,0.982098,0.18824,0.11,-0.14,130.649,82.2608,103.545,94.1011,121.188,86.8102,0.8647,0.0561,-1.5265,470,344,604
1702753096.549863812,1702753096.468158345,1702753096.549837562,0.486023,-0.196325,9.79707,-0.0596548,-0.00745685,-0.110787,0.00561512,0.00431788,0.982098,0.18824,0.11,-0.14,130.649,82.2608,104.823,98.7796,121.136,86.848,0.8647,0.0561,-1.5265,467,338,607
1702753096.566138813,1702753096.541280061,1702753096.549837562,0.337582,-0.11971,9.65342,-0.0575243,-0.0117179,-0.107592,0.00535138,0.00575784,0.981195,0.192861,0.11,-0.17,129.305,82.695,104.823,98.7796,119.791,87.2822,0.8615,0.0562,-1.5263,467,338,607
1702753096.580883731,1702753096.541280061,1702753096.549837562,0.562637,-0.217872,9.75398,-0.056459,-0.0106526,-0.113983,0.00535138,0.00575784,0.981195,0.192861,0.11,-0.17,129.305,82.695,104.823,98.7796,119.791,87.2822,0.8615,0.0562,-1.5263,467,338,607
1702753096.606483317,1702753096.573460231,1702753096.549837562,0.414197,-0.138864,9.75158,-0.0575243,-0.00852212,-0.124636,0.00436709,0.00521549,0.980763,0.195083,0.11,-0.17,129.305,82.695,104.823,98.7796,119.791,87.2822,0.8586,0.0562,-1.5262,467,338,607
1702753096.619687069,1702753096.573460231,1702753096.549837562,0.349553,-0.299275,9.64863,-0.052198,0.00532632,-0.138484,0.00436709,0.00521549,0.980763,0.195083,0.09,-0.14,129.305,82.695,104.823,98.7796,119.791,87.2822,0.8586,0.0562,-1.5262,467,338,607
1702753096.636769987,1702753096.612034610,1702753096.549837562,0.349553,-0.186748,9.9934,-0.0511327,0.00532632,-0.129962,0.0024415,0.00579781,0.980176,0.198031,0.09,-0.14,129.305,82.695,104.823,98.7796,119.791,87.2822,0.8559,0.056,-1.5261,467,338,607
1702753096.651996447,1702753096.612034610,1702753096.649892947,0.344765,-0.246603,9.55526,-0.0490022,-0.00532632,-0.126766,0.0024415,0.00579781,0.980176,0.198031,0.09,-0.14,129.305,82.695,105.902,93.1563,119.748,87.3008,0.8559,0.056,-1.5261,469,339,603
1702753096.668171115,1702753096.612034610,1702753096.649892947,0.397437,-0.071826,9.88566,-0.0436758,0.00745685,-0.120375,0.0024415,0.00579781,0.980176,0.198031,0.08,-0.11,129.305,82.695,105.902,93.1563,119.748,87.3008,0.8531,0.056,-1.5257,469,339,603
1702753096.690670284,1702753096.651996447,1702753096.649892947,-0.023942,-0.134075,9.50498,-0.0543285,0.0213053,-0.124636,-0.0008811,0.00414758,0.979541,0.201199,0.08,-0.11,129.054,83.1891,105.902,93.1563,119.497,87.7948,0.8531,0.056,-1.5257,469,339,603
1702753096.706983786,1702753096.651996447,1702753096.649892947,0.234632,-0.148441,9.70849,-0.0543285,-0.0127832,-0.123571,-0.0008811,0.00414758,0.979541,0.201199,0.09,-0.17,129.054,83.1891,105.902,93.1563,119.497,87.7948,0.8502,0.0558,-1.5255,469,339,603
1702753096.722806121,1702753096.659158614,1702753096.649892947,0.189142,-0.167594,9.54808,-0.0575243,-0.00639159,-0.134223,-0.000623393,0.00487397,0.97943,0.201726,0.09,-0.17,128.851,83.586,105.902,93.1563,119.294,88.1918,0.8502,0.0558,-1.5255,469,339,603
1702753096.739125164,1702753096.659158614,1702753096.649892947,0.299275,-0.035913,9.71806,-0.0649811,-0.00532632,-0.12144,-0.000623393,0.00487397,0.97943,0.201726,0.09,-0.17,128.851,83.586,105.902,93.1563,119.294,88.1918,0.8471,0.0556,-1.5255,469,339,603
1702753096.753745249,1702753096.659158614,1702753096.749848290,0.232238,-0.059855,9.92636,-0.0639159,-0.00532632,-0.128897,-0.000623393,0.00487397,0.97943,0.201726,0.09,-0.17,128.851,83.586,103.447,99.1903,119.244,88.2265,0.8471,0.0556,-1.5255,468,341,608
1702753096.769931875,1702753096.730177121,1702753096.749848290,0.059855,-0.215478,9.58399,-0.0681769,0.00213053,-0.12144,-0.00544074,0.0079943,0.978257,0.207172,0.09,-0.17,127.96,83.1312,103.447,99.1903,118.353,87.7717,0.8442,0.0558,-1.5253,468,341,608
1702753096.794803461,1702753096.730177121,1702753096.749848290,0.258574,-0.232238,9.63187,-0.0628506,-0.0138484,-0.148072,-0.00544074,0.0079943,0.978257,0.207172,0.09,-0.17,127.96,83.1312,103.447,99.1903,118.353,87.7717,0.8412,0.0559,-1.5253,468,341,608
1702753096.811005255,1702753096.760916458,1702753096.749848290,0.600945,-0.208296,9.99819,-0.0607201,-0.0330232,-0.137419,-0.0061911,0.00991215,0.977738,0.209503,0.09,-0.14,127.96,83.1312,103.447,99.1903,118.353,87.7717,0.8412,0.0559,-1.5253,468,341,608
1702753096.825655964,1702753096.801919545,1702753096.749848290,0.433351,-0.124498,9.46667,-0.0649811,-0.0149137,-0.109722,-0.00613732,0.00683913,0.977018,0.212958,0.09,-0.14,127.501,84.0198,103.447,99.1903,117.894,88.6603,0.8378,0.0559,-1.5253,468,341,608
1702753096.841878174,1702753096.801919545,1702753096.749848290,0.270545,-0.071826,9.81144,-0.0671117,-0.00106526,-0.133158,-0.00613732,0.00683913,0.977018,0.212958,0.09,-0.14,127.501,84.0198,103.447,99.1903,117.894,88.6603,0.8378,0.0559,-1.5253,468,341,608
1702753096.858750801,1702753096.801919545,1702753096.849843592,0.296881,-0.184354,9.36612,-0.0596548,-0.0223706,-0.14168,-0.00613732,0.00683913,0.977018,0.212958,0.1,-0.2,127.501,84.0198,102.201,100.386,117.845,88.6973,0.8347,0.0557,-1.5251,464,337,606
1702753096.874981178,1702753096.841878174,1702753096.849843592,0.423774,-0.198719,9.94312,-0.0628506,0.00106526,-0.125701,-0.00392683,0.00819275,0.976354,0.215987,0.1,-0.2,127.501,84.0198,102.201,100.386,117.845,88.6973,0.8347,0.0557,-1.5251,464,337,606
1702753096.899483222,1702753096.841878174,1702753096.849843592,0.246603,-0.258574,9.88326,-0.0575243,-0.0127832,-0.122505,-0.00392683,0.00819275,0.976354,0.215987,0.09,-0.14,127.501,84.0198,102.201,100.386,117.845,88.6973,0.8317,0.0557,-1.525,464,337,606
1702753096.916753682,1702753096.849290883,1702753096.849843592,0.4956,-0.112527,9.94073,-0.0617853,-0.0223706,-0.115049,-0.00403997,0.00746262,0.97622,0.216617,0.09,-0.14,127.501,84.0198,102.201,100.386,117.845,88.6973,0.8284,0.0557,-1.5249,464,337,606
1702753096.932480642,1702753096.849290883,1702753096.849843592,0.560243,-0.205901,9.6223,-0.0607201,-0.0149137,-0.134223,-0.00403997,0.00746262,0.97622,0.216617,0.09,-0.14,127.501,84.0198,102.201,100.386,117.845,88.6973,0.8284,0.0557,-1.5249,464,337,606
1702753096.948861227,1702753096.924079474,1702753096.849843592,0.61531,-0.1652,9.6223,-0.0511327,-0.0170442,-0.136354,-0.00215701,0.00458447,0.974964,0.222304,0.12,-0.2,126.154,84.4549,102.201,100.386,116.497,89.1324,0.8252,0.0557,-1.5249,464,337,606
1702753096.964580020,1702753096.924079474,1702753096.949831018,0.519542,-0.100556,9.70131,-0.0543285,0.00532632,-0.129962,-0.00215701,0.00458447,0.974964,0.222304,0.09,-0.14,126.154,84.4549,104.954,97.4033,116.461,89.1585,0.8252,0.0557,-1.5249,467,337,606
1702753096.989332606,1702753096.956070352,1702753096.949831018,0.476446,-0.246603,9.67497,-0.0575243,-0.00852212,-0.102265,0.00106075,0.0045871,0.974379,0.224864,0.09,-0.14,126.154,84.4549,104.954,97.4033,116.461,89.1585,0.8225,0.0556,-1.5249,467,337,606
1702753097.004139649,1702753096.956070352,1702753096.949831018,0.366313,-0.222661,9.9503,-0.0639159,0.00319579,-0.109722,0.00106075,0.0045871,0.974379,0.224864,0.08,-0.11,126.154,84.4549,104.954,97.4033,116.461,89.1585,0.8225,0.0556,-1.5249,467,337,606
1702753097.020939359,1702753096.996336398,1702753096.949831018,0.493206,-0.208296,9.71088,-0.0607201,-0.0106526,-0.103331,0.00222184,0.00282695,0.973748,0.227601,0.08,-0.11,126.154,84.4549,104.954,97.4033,116.461,89.1585,0.8197,0.0556,-1.5248,467,337,606
1702753097.033642610,1702753096.996336398,1702753096.949831018,0.605733,-0.213084,9.67736,-0.0639159,-0.00852212,-0.0990696,0.00222184,0.00282695,0.973748,0.227601,0.08,-0.11,126.154,84.4549,104.954,97.4033,116.461,89.1585,0.8197,0.0556,-1.5248,467,337,606
1702753097.049507528,1702753096.996336398,1702753096.949831018,0.603339,-0.189142,9.68215,-0.0585895,-0.00745685,-0.0820254,0.00222184,0.00282695,0.973748,0.227601,0.06,-0.08,126.154,84.4549,104.954,97.4033,116.461,89.1585,0.8171,0.0556,-1.5248,465,339,603
1702753097.065873822,1702753097.041038694,1702753097.049832737,0.596156,-0.1652,9.62708,-0.0617853,-0.0106526,-0.0703074,0.005107,0.0022785,0.973074,0.230426,0.06,-0.08,125.262,84.0027,101.469,96.7967,115.524,88.7319,0.8171,0.0556,-1.5248,465,339,603
1702753097.090626408,1702753097.041038694,1702753097.049832737,0.696713,-0.11971,9.49062,-0.0543285,-0.00319579,-0.0681769,0.005107,0.0022785,0.973074,0.230426,0.06,-0.08,125.262,84.0027,101.469,96.7967,115.524,88.7319,0.8148,0.0559,-1.5249,465,339,603
1702753097.106862909,1702753097.074024156,1702753097.049832737,0.560243,-0.23942,9.73243,-0.0628506,-0.00106526,-0.056459,0.00840686,0.00275291,0.972658,0.232074,0.06,-0.08,124.806,84.8928,101.469,96.7967,115.068,89.6219,0.8148,0.0559,-1.5249,465,339,603
1702753097.122619327,1702753097.074024156,1702753097.049832737,0.565032,-0.237026,9.79707,-0.0628506,-0.00532632,-0.0479369,0.00840686,0.00275291,0.972658,0.232074,0.05,-0.08,124.806,84.8928,101.469,96.7967,115.068,89.6219,0.813,0.0556,-1.5249,465,339,603
1702753097.138996121,1702753097.113993577,1702753097.049832737,0.490811,-0.253785,9.6606,-0.0617853,-0.00319579,-0.0340885,0.00889998,0.00108548,0.97224,0.233812,0.05,-0.08,124.806,84.8928,101.469,96.7967,115.068,89.6219,0.813,0.0556,-1.5249,465,339,603
1702753097.155496872,1702753097.113993577,1702753097.149836205,0.514753,-0.229843,9.8282,-0.0660464,-0.00958738,-0.0234358,0.00889998,0.00108548,0.97224,0.233812,0.05,-0.08,124.806,84.8928,102.118,97.5348,115.027,89.6469,0.8113,0.0555,-1.5249,465,338,604
1702753097.178753208,1702753097.113993577,1702753097.149836205,0.531513,-0.11971,9.69652,-0.0596548,-0.00639159,-0.0351537,0.00889998,0.00108548,0.97224,0.233812,0.04,-0.08,124.806,84.8928,102.118,97.5348,115.027,89.6469,0.8096,0.0554,-1.525,465,338,604
1702753097.194994085,1702753097.147043788,1702753097.149836205,0.505177,-0.0742203,9.59357,-0.0596548,-0.0117179,-0.0319579,0.00628742,0.000688187,0.972006,0.23487,0.04,-0.08,124.806,84.8928,102.118,97.5348,115.027,89.6469,0.8096,0.0554,-1.525,465,338,604
1702753097.210799211,1702753097.185945709,1702753097.149836205,0.579397,-0.155623,9.68215,-0.0703074,-0.00213053,-0.0127832,0.00686549,0.00401185,0.971704,0.236069,0.05,-0.05,124.806,84.8928,102.118,97.5348,115.027,89.6469,0.8083,0.0556,-1.5251,465,338,604
1702753097.226979130,1702753097.185945709,1702753097.149836205,0.462081,-0.21069,9.68694,-0.0649811,-0.00639159,-0.0138484,0.00686549,0.00401185,0.971704,0.236069,0.05,-0.05,124.806,84.8928,102.118,97.5348,115.027,89.6469,0.8083,0.0556,-1.5251,465,338,604
1702753097.241501798,1702753097.185945709,1702753097.149836205,0.4956,-0.191536,9.76595,-0.0607201,-0.0106526,-0.0223706,0.00686549,0.00401185,0.971704,0.236069,0.05,-0.05,124.806,84.8928,102.118,97.5348,115.027,89.6469,0.8073,0.0555,-1.525,465,338,604
1702753097.258574799,1702753097.234272547,1702753097.249841424,0.476446,-0.143652,9.66539,-0.0639159,-0.0138484,-0.0127832,0.00634255,0.00342138,0.971431,0.237213,0.03,0,124.806,84.8928,97.9476,104.986,114.974,89.6953,0.8073,0.0555,-1.525,460,337,607
1702753097.274665468,1702753097.234272547,1702753097.249841424,0.483629,-0.186748,9.68694,-0.072438,-0.00426106,-0.00319579,0.00634255,0.00342138,0.971431,0.237213,0.03,-0.05,124.806,84.8928,97.9476,104.986,114.974,89.6953,0.8064,0.0556,-1.5252,460,337,607
1702753097.335786849,1702753097.274665468,1702753097.249841424,0.4956,-0.21069,9.72285,-0.0628506,0,0.00639159,0.00497,0.00312826,0.97124,0.23803,0.03,-0.05,124.806,84.8928,97.9476,104.986,114.974,89.6953,0.8047,0.0556,-1.5251,460,337,607
